bus_id,route_id,imei,latitude,longitude,speed,time,flag
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-10-10 17:09:07",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-10 17:20:48",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-10 17:21:01",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-10 17:21:15",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-10 17:21:29",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-10 17:21:43",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-10 17:21:59",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-10 17:22:13",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-10 17:22:28",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-10 17:22:41",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-10 17:22:56",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-11 06:59:32",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-10-11 07:00:51",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-10-11 07:09:17",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-11 07:11:00",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-11 07:11:28",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-11 07:11:42",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-10-11 07:23:04",1
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-10-11 07:24:47",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-11 07:30:01",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-11 07:30:13",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-11 07:30:31",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-11 07:30:44",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-11 07:31:54",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-11 07:32:08",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-11 07:32:28",1
33,10,fb:fd:2a:a8:e2:b,-7.93324,112.60354,10,"2024-10-11 09:57:54",1
33,10,fb:fd:2a:a8:e2:b,-7.94329,112.61047,10,"2024-10-11 10:00:26",1
33,11,fb:fd:2a:a8:e2:b,-7.94331,112.61043,10,"2024-10-11 13:24:02",0
33,11,fb:fd:2a:a8:e2:b,-7.94331,112.61043,10,"2024-10-11 13:24:15",1
33,11,fb:fd:2a:a8:e2:b,-7.94331,112.61043,10,"2024-10-11 13:24:28",0
33,11,fb:fd:2a:a8:e2:b,-7.94331,112.61043,10,"2024-10-11 13:24:42",0
33,11,fb:fd:2a:a8:e2:b,-7.94331,112.61043,10,"2024-10-11 13:24:55",0
33,11,fb:fd:2a:a8:e2:b,-7.94331,112.61043,10,"2024-10-11 13:25:08",1
33,11,fb:fd:2a:a8:e2:b,-7.94331,112.61043,10,"2024-10-11 13:25:24",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-10-11 15:27:59",0
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-10-11 15:28:13",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-10-11 15:29:25",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-10-11 15:43:01",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-11 15:50:08",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-13 08:58:14",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-10-13 09:48:57",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-13 09:57:49",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-13 09:58:05",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-13 15:41:43",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-10-13 15:52:00",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-13 16:57:31",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-14 06:59:13",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-10-14 07:01:23",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-10-14 07:09:18",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-14 07:10:59",0
